"Date","maxtempC","mintempC","totalSnow_cm","sunHour","uvIndex","uvIndex","moon_illumination","moonrise","moonset","sunrise","sunset","DewPointC","FeelsLikeC","HeatIndexC","WindChillC","WindGustKmph","cloudcover","humidity","precipMM","pressure","tempC","visibility","winddirDegree","windspeedKmph","maxtempC","Rain"
"12/1/2015","30","19","0","8.7","6","3.75","61","12:00 AM","12:00 AM","12:00 AM","12:00 AM","16.41666667","25.29166667","26.08333333","24.54166667","10.54166667","15.08333333","61.41666667","0.029166667","1013.333333","23.625","9.875","114.7083333","6.541666667","30","1"
"12/2/2015","30","20","0","8.7","6","3.875","54","12:00 AM","12:00 AM","12:00 AM","12:00 AM","16.08333333","25.66666667","26.25","24.95833333","11.16666667","14.04166667","59","0","1013.166667","24.125","10","72.08333333","6.625","30","0"
"12/3/2015","29","20","0","8.7","6","3.958333333","46","12:00 AM","12:00 AM","12:00 AM","12:00 AM","15.83333333","26.375","26.66666667","25.875","11.04166667","8.958333333","55.79166667","0","1013.666667","24.95833333","10","51.20833333","7.333333333","29","0"
"12/4/2015","29","19","0","8.7","7","3.833333333","39","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.83333333","26.29166667","26.91666667","26.16666667","12.45833333","3.791666667","44.70833333","0","1013.25","24.75","10","55.91666667","8.25","29","0"
"12/5/2015","29","17","0","8.7","6","3.75","32","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.25","23.91666667","24.95833333","23.83333333","11.54166667","2.583333333","53.04166667","0","1013.833333","21.95833333","10","84.54166667","7.5","29","0"
"12/6/2015","29","17","0","8.7","6","3.75","25","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.75","23.16666667","23.58333333","23.375","14.08333333","0.791666667","46.54166667","0","1013.875","21.66666667","10","89.25","8.833333333","29","0"
"12/7/2015","29","16","0","8.7","6","3.708333333","17","12:00 AM","12:00 AM","12:00 AM","12:00 AM","11.66666667","23.66666667","24.08333333","23.625","13.20833333","0.125","47.95833333","0","1014.458333","21.29166667","10","95.29166667","8.625","29","0"
"12/8/2015","29","16","0","8.7","6","3.666666667","10","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.41666667","23.54166667","24.375","23.66666667","12.375","0","44.54166667","0","1014.333333","21.25","10","109.25","7.958333333","29","0"
"12/9/2015","30","16","0","8.7","6","3.791666667","3","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.625","23.5","24.25","23.66666667","11.83333333","6","44.95833333","0","1014.291667","22","10","113.5833333","7.208333333","30","0"
"12/10/2015","31","18","0","8.7","6","3.916666667","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.95833333","24.33333333","24.75","24.25","11.875","9.125","50.79166667","0","1013.083333","23.25","10","206.3333333","6.958333333","31","0"
"12/11/2015","31","19","0","8.7","6","3.916666667","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","14.45833333","24.45833333","24.75","24.29166667","11","9.875","57","0","1011.708333","23.16666667","10","271.7916667","6.625","31","0"
"12/12/2015","32","17","0","8.7","6","3.958333333","4","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.25","24.41666667","24.79166667","24.625","8.833333333","7.083333333","53.33333333","0","1011.333333","23.25","10","253.0416667","4.791666667","32","0"
"12/13/2015","31","18","0","11.4","6","4.041666667","12","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.875","24.625","25.20833333","24.79166667","8.833333333","11.83333333","43.25","0","1011.708333","23.875","10","254.5416667","5.041666667","31","0"
"12/14/2015","32","19","0","11.4","6","4.041666667","19","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.125","25.625","26.33333333","25.58333333","7.833333333","7.208333333","44.54166667","0","1012.416667","24.25","10","205.5833333","4.375","32","0"
"12/15/2015","31","19","0","11.4","6","3.958333333","26","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.95833333","25.45833333","26.16666667","25.29166667","10.58333333","6.791666667","47.58333333","0","1012.25","24","10","144.125","6.333333333","31","0"
"12/16/2015","32","19","0","11.4","6","4.125","33","12:00 AM","12:00 AM","12:00 AM","12:00 AM","14.08333333","25.66666667","26.375","25.41666667","7.541666667","16.125","51","0","1012.291667","24.45833333","10","205.375","4.125","32","0"
"12/17/2015","31","19","0","11","6","4.041666667","41","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.75","24.79166667","24.95833333","24.95833333","6.416666667","14.25","42.66666667","0","1012.416667","23.83333333","10","169.25","3.541666667","31","0"
"12/18/2015","28","16","0","8.6","5","3.5","48","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.25","22.125","22.375","22.33333333","13.45833333","32.29166667","45.45833333","0","1014.791667","20.83333333","10","93","8.75","28","0"
"12/19/2015","28","15","0","10.1","6","3.583333333","55","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.125","21.875","22.16666667","22.125","12.91666667","16.66666667","43.54166667","0","1014.916667","20.375","10","98.29166667","8.208333333","28","0"
"12/20/2015","28","15","0","10.1","6","3.583333333","62","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.458333333","21.91666667","22.29166667","22.20833333","11.33333333","23.04166667","43.45833333","0","1014.708333","20.41666667","10","108.1666667","7.25","28","0"
"12/21/2015","30","17","0","11","6","3.791666667","70","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13","23.58333333","24","23.58333333","10.29166667","5.416666667","54.16666667","0","1014.791667","22.125","10","247.875","6.583333333","30","0"
"12/22/2015","29","15","0","11","6","3.666666667","77","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.25","23.33333333","23.33333333","23.79166667","8.125","0","37.75","0","1016.583333","20.45833333","10","272.6666667","5.166666667","29","0"
"12/23/2015","29","14","0","11","6","3.625","84","12:00 AM","12:00 AM","12:00 AM","12:00 AM","5.166666667","23.125","23.25","23.58333333","7.625","0","31.45833333","0","1016.833333","20.08333333","10","174.375","4.708333333","29","0"
"12/24/2015","26","14","0","11","5","3.458333333","92","12:00 AM","12:00 AM","12:00 AM","12:00 AM","4.583333333","20.66666667","20.66666667","20.83333333","13.625","0","35.25","0","1016.666667","18.70833333","10","70.5","9.291666667","26","0"
"12/25/2015","26","13","0","11","5","3.416666667","99","12:00 AM","12:00 AM","12:00 AM","12:00 AM","3.166666667","20.125","20.08333333","20.33333333","14.54166667","0","33.04166667","0","1017.166667","18.20833333","10","75.41666667","9.458333333","26","0"
"12/26/2015","26","12","0","11","5","3.375","100","12:00 AM","12:00 AM","12:00 AM","12:00 AM","0.833333333","19.66666667","19.58333333","19.95833333","13.08333333","0","29.20833333","0","1017.791667","17.625","10","88.66666667","8.5","26","0"
"12/27/2015","28","13","0","11","5","3.625","87","12:00 AM","12:00 AM","12:00 AM","12:00 AM","0.416666667","20.875","20.83333333","21.25","16.54166667","0","25.875","0","1018.333333","19.54166667","10","89.58333333","10.5","28","0"
"12/28/2015","26","14","0","11","6","3.708333333","79","12:00 AM","12:00 AM","12:00 AM","12:00 AM","3.291666667","22.04166667","21.875","22.66666667","15.25","0.583333333","29.91666667","0","1017.625","20.79166667","10","89.875","10.54166667","26","0"
"12/29/2015","29","14","0","11","6","3.708333333","72","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.125","22","22.08333333","22.29166667","9","4.666666667","40.25","0","1012.875","20.25","10","124.7916667","5.75","29","0"
"12/30/2015","31","16","0","11","6","3.916666667","65","12:00 AM","12:00 AM","12:00 AM","12:00 AM","4.583333333","24.08333333","24.54166667","24.83333333","12.45833333","1.375","28.54166667","0","1015.166667","22.625","10","107.5416667","7.833333333","31","0"
"12/31/2015","31","17","0","11","6","3.916666667","61","12:00 AM","12:00 AM","12:00 AM","12:00 AM","5.541666667","24.33333333","24.66666667","24.95833333","12.54166667","0","30.08333333","0","1016.166667","22.54166667","10","94.45833333","8","31","0"
"1/1/2016","31","18","0","11","6","3.875","50","12:00 AM","12:00 AM","12:00 AM","12:00 AM","6.958333333","24.70833333","25.33333333","25.25","10.29166667","0","32.25","0","1017.625","22.54166667","10","132.375","6.625","31","0"
"1/2/2016","31","17","0","11","6","3.916666667","43","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9","25.29166667","26","25.875","7.916666667","0.708333333","36.75","0","1018.083333","22.625","10","104.375","4.75","31","0"
"1/3/2016","31","16","0","11","6","3.833333333","36","12:00 AM","12:00 AM","12:00 AM","12:00 AM","6.375","24.54166667","25","25.29166667","6.291666667","3.291666667","33.125","0","1016.375","21.79166667","10","54.83333333","4.083333333","31","0"
"1/4/2016","30","16","0","11","5","3.791666667","28","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.29166667","23.41666667","23.83333333","23.58333333","8.958333333","13.54166667","46.45833333","0","1013.625","21.875","10","154.25","5.625","30","0"
"1/5/2016","30","17","0","11","6","3.833333333","21","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.166666667","24.25","24.54166667","24.79166667","8.875","2.791666667","39.91666667","0","1015.208333","22.75","10","143.125","5.958333333","30","0"
"1/6/2016","29","16","0","11","6","3.791666667","14","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.25","23.125","23.625","23.5","8.041666667","3.291666667","42.29166667","0","1015.25","21.70833333","10","65.58333333","5.458333333","29","0"
"1/7/2016","30","17","0","11","6","3.833333333","7","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.666666667","23.04166667","23.41666667","23.125","10.29166667","13.83333333","44.45833333","0","1016.291667","22.125","10","82.33333333","6.666666667","30","0"
"1/8/2016","30","17","0","11","6","3.833333333","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.75","22.91666667","23.04166667","23.25","8.666666667","15","41.125","0","1016.458333","22.25","10","93.5","5.375","30","0"
"1/9/2016","29","16","0","11.1","6","3.75","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.416666667","23.33333333","23.625","23.79166667","7.916666667","1.375","36.33333333","0","1014.625","21.33333333","10","95.08333333","5.25","29","0"
"1/10/2016","29","16","0","11.1","6","3.75","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.625","23","23.125","23.45833333","7.958333333","2.041666667","37.75","0","1015.291667","21.20833333","10","64.54166667","5.416666667","29","0"
"1/11/2016","30","16","0","11.1","6","3.791666667","8","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.25","23.375","23.41666667","24.04166667","8.208333333","2.666666667","36.29166667","0","1015.208333","21.54166667","10","136.5","5.291666667","30","0"
"1/12/2016","29","15","0","11.1","6","3.75","15","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.875","23.58333333","23.625","24.125","7.833333333","1.458333333","40.875","0","1013.708333","21.125","10","266.2916667","4.708333333","29","0"
"1/13/2016","29","14","0","11.1","6","3.75","22","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.541666667","22.95833333","23.16666667","23.41666667","7.75","2.291666667","45","0","1012.958333","20.83333333","10","195.875","5","29","0"
"1/14/2016","29","14","0","11.1","6","3.791666667","29","12:00 AM","12:00 AM","12:00 AM","12:00 AM","11.91666667","22.91666667","22.95833333","23.5","8.166666667","1.458333333","53.5","0","1012.791667","20.79166667","10","256.7916667","5.625","29","0"
"1/15/2016","28","15","0","11.1","6","3.75","37","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.91666667","21.5","21.5","21.75","8.958333333","10.25","53.45833333","0","1012.541667","20.58333333","10","166.75","5.416666667","28","0"
"1/16/2016","27","15","0","11.1","6","3.666666667","44","12:00 AM","12:00 AM","12:00 AM","12:00 AM","11.70833333","20.875","20.95833333","20.91666667","9.541666667","15.66666667","58.75","0","1012.375","20.125","10","251.5","5.916666667","27","0"
"1/17/2016","27","13","0","11.1","5","3.583333333","51","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.70833333","20.91666667","21.25","21.20833333","10.25","2.958333333","56.95833333","0","1011.916667","19.16666667","10","256.7916667","6.75","27","0"
"1/18/2016","27","13","0","11.1","5","3.541666667","59","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.708333333","20.29166667","20.20833333","20.5","11.54166667","5.125","54.70833333","0","1011.583333","18.91666667","10","258.2083333","7.625","27","0"
"1/19/2016","27","12","0","11.1","5","3.541666667","66","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.166666667","20.54166667","20.5","20.83333333","9.75","3.75","46.04166667","0","1012.5","18.79166667","10","245.9583333","6.208333333","27","0"
"1/20/2016","26","12","0","11.1","5","3.5","73","12:00 AM","12:00 AM","12:00 AM","12:00 AM","3.583333333","20.625","20.58333333","21","9.708333333","0","33.04166667","0","1014.541667","18.20833333","10","51.125","6.75","26","0"
"1/21/2016","26","12","0","11.1","5","3.458333333","80","12:00 AM","12:00 AM","12:00 AM","12:00 AM","5.416666667","20.04166667","20.04166667","20.125","12.66666667","1.125","39.45833333","0","1015.916667","18.33333333","10","64.29166667","8.791666667","26","0"
"1/22/2016","27","13","0","11.1","5","3.541666667","88","12:00 AM","12:00 AM","12:00 AM","12:00 AM","5.208333333","20.66666667","20.625","20.95833333","14.33333333","1.25","37.25","0","1016","19.29166667","10","86.95833333","9.416666667","27","0"
"1/23/2016","28","14","0","11.1","6","3.625","95","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.333333333","21.58333333","21.54166667","21.70833333","12.66666667","4.125","40.29166667","0","1016.125","20.29166667","10","94.125","8.291666667","28","0"
"1/24/2016","30","16","0","11.1","6","3.75","100","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7","22.66666667","22.83333333","23.08333333","9.833333333","7.458333333","36.70833333","0","1015.583333","21.66666667","10","155.0833333","5.791666667","30","0"
"1/25/2016","31","15","0","11.1","6","3.833333333","100","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.125","24.125","24.5","24.66666667","8.041666667","1.166666667","37.20833333","0","1013.958333","22","10","196.125","4.791666667","31","0"
"1/26/2016","31","15","0","11.1","6","3.916666667","83","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.208333333","24.25","24.25","24.95833333","8.5","1.333333333","37.125","0","1013.625","22.08333333","10","224.75","5.458333333","31","0"
"1/27/2016","32","15","0","11.2","6","4","76","12:00 AM","12:00 AM","12:00 AM","12:00 AM","6.875","25","25.16666667","25.54166667","8.458333333","0.083333333","32.875","0","1014.041667","22.25","10","234.9583333","5.416666667","32","0"
"1/28/2016","32","16","0","11.2","6","4.041666667","69","12:00 AM","12:00 AM","12:00 AM","12:00 AM","3.75","25","25.54166667","25.75","9.166666667","0","26.33333333","0","1014.208333","22.70833333","10","53.375","6.125","32","0"
"1/29/2016","32","16","0","11.2","6","4.041666667","61","12:00 AM","12:00 AM","12:00 AM","12:00 AM","6.75","25.16666667","25.79166667","25.875","9.875","0","31.875","0","1015.416667","22.95833333","10","87.20833333","6.916666667","32","0"
"1/30/2016","32","17","0","11.2","6","4.041666667","54","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.666666667","25.70833333","26.54166667","26.45833333","7.083333333","0","31.91666667","0","1015.083333","23.29166667","10","137.5","4.958333333","32","0"
"1/31/2016","33","17","0","11.2","6","4.208333333","50","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.291666667","26.91666667","27.58333333","27.75","7.416666667","0","32.25","0","1014.375","24.20833333","10","178.5416667","4.791666667","33","0"
"2/1/2016","33","17","0","11.2","6","4.208333333","34","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.166666667","26.875","27.41666667","27.625","6.833333333","0.625","31.25","0","1014.541667","24.375","10","157.5","4.208333333","33","0"
"2/2/2016","34","17","0","11.2","6","4.208333333","26","12:00 AM","12:00 AM","12:00 AM","12:00 AM","4.5","27","27.41666667","27.66666667","7.333333333","0","24.70833333","0","1014.916667","24.33333333","10","238.0416667","4.708333333","34","0"
"2/3/2016","33","17","0","11.2","6","4.166666667","18","12:00 AM","12:00 AM","12:00 AM","12:00 AM","0.041666667","26.20833333","26.375","27","7.875","0","18.91666667","0","1014.166667","23.54166667","10","138.0833333","4.791666667","33","0"
"2/4/2016","32","16","0","11.2","6","3.958333333","11","12:00 AM","12:00 AM","12:00 AM","12:00 AM","1.25","24.83333333","24.83333333","25.58333333","8.083333333","0","22.33333333","0","1013.875","22.25","10","115.4583333","5.208333333","32","0"
"2/5/2016","33","16","0","11.2","6","4.125","3","12:00 AM","12:00 AM","12:00 AM","12:00 AM","6.375","25.83333333","25.875","26.54166667","8.625","0.125","32.75","0","1012.666667","23.20833333","10","171.625","5.041666667","33","0"
"2/6/2016","31","15","0","11.2","6","3.833333333","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10","23.375","23.5","23.95833333","12.875","0","46.5","0","1011.75","21.70833333","10","261.0833333","8.958333333","31","0"
"2/7/2016","30","14","0","11.3","6","3.791666667","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","11.79166667","23.20833333","23.54166667","23.66666667","9.666666667","0","52.75","0","1014.291667","20.91666667","10","286.0833333","6.833333333","30","0"
"2/8/2016","31","15","0","11.3","6","4","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.625","25.20833333","25.70833333","25.83333333","7.75","1.458333333","41.79166667","0","1013.5","22.625","10","138.0833333","5.375","31","0"
"2/9/2016","33","17","0","11.3","6","4.25","4","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.79166667","26.20833333","27.33333333","26.79166667","9.625","1.875","40.5","0","1012.5","24.25","10","191.125","5.916666667","33","0"
"2/10/2016","31","18","0","11.3","6","4","12","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.70833333","24.625","25.04166667","24.75","13.58333333","6.083333333","49.79166667","0","1012.125","23.58333333","10","272.9583333","9.041666667","31","0"
"2/11/2016","31","17","0","11.3","6","3.791666667","19","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.625","23.20833333","23.41666667","23.5","13.66666667","0.958333333","58.875","0","1012.541667","22","10","269.875","10.04166667","31","0"
"2/12/2016","30","13","0","11.3","6","3.75","27","12:00 AM","12:00 AM","12:00 AM","12:00 AM","11.58333333","22.41666667","22.75","22.91666667","11.125","0","56.29166667","0","1012.875","20.375","10","287.5833333","8","30","0"
"2/13/2016","30","12","0","11.3","6","3.791666667","34","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.45833333","23.33333333","23.54166667","23.95833333","7.875","0","51.08333333","0","1013.625","20.625","10","248.0416667","5.375","30","0"
"2/14/2016","31","15","0","11.3","6","4","42","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.625","24.125","24.45833333","24.66666667","9.708333333","5.375","42.91666667","0","1013.041667","22.79166667","10","182.1666667","6.166666667","31","0"
"2/15/2016","32","17","0","11.3","6","4.208333333","49","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.583333333","24.91666667","25.25","25.29166667","8.625","12.33333333","39.66666667","0","1013.208333","24.20833333","10","218.25","5.083333333","32","0"
"2/16/2016","33","18","0","11.3","6","4.208333333","57","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.5","25.70833333","25.91666667","25.79166667","10.08333333","21.625","40.20833333","0","1013.125","24.875","10","202.2916667","7.083333333","33","0"
"2/17/2016","33","19","0","11.3","7","4.291666667","64","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.16666667","26.33333333","26.79166667","26.54166667","9.416666667","15.29166667","43.125","0","1013.5","25.54166667","10","194.2916667","6.791666667","33","0"
"2/18/2016","33","19","0","11.4","7","4.25","72","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.166666667","26.41666667","26.91666667","27.16666667","12.375","2.583333333","35.20833333","0","1013.25","25.41666667","10","147.1666667","9.208333333","33","0"
"2/19/2016","33","19","0","11.4","7","4.208333333","79","12:00 AM","12:00 AM","12:00 AM","12:00 AM","14.29166667","26.375","26.95833333","26.16666667","10.04166667","20.79166667","50.66666667","0","1014.791667","25.5","10","230.125","6.791666667","33","0"
"2/20/2016","34","20","0","11.4","7","4.333333333","87","12:00 AM","12:00 AM","12:00 AM","12:00 AM","14.625","28.04166667","28.625","27.75","8.833333333","12.58333333","47.79166667","0","1014.75","27","10","221.7916667","6.041666667","34","0"
"2/21/2016","35","22","0","11.6","7","4.416666667","95","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.91666667","28.54166667","28.70833333","28.25","9.375","19.125","43.79166667","0","1013.583333","27.58333333","10","233.375","6.041666667","35","0"
"2/22/2016","36","22","0","8.7","7","4.208333333","100","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.458333333","27.70833333","27.875","28.20833333","8.375","28.375","28.91666667","0","1013.791667","27.41666667","10","233.75","5.083333333","36","0"
"2/23/2016","37","20","0","11.6","7","4.541666667","100","12:00 AM","12:00 AM","12:00 AM","12:00 AM","5.166666667","27.875","28.125","28.70833333","11.54166667","8.25","24.25","0","1011.666667","27.45833333","10","206.7916667","7.416666667","37","0"
"2/24/2016","34","19","0","11.6","7","4.25","83","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.166666667","25.95833333","26.83333333","26.66666667","13.5","2.083333333","35.125","0","1011.666667","25.04166667","10","267.9583333","9.291666667","34","0"
"2/25/2016","34","17","0","7.3","6","3.875","75","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.208333333","24.5","24.625","25.20833333","11.91666667","57.66666667","37.70833333","0","1012.666667","24.54166667","10","275.25","7.125","34","0"
"2/26/2016","35","18","0","11.6","7","4.333333333","68","12:00 AM","12:00 AM","12:00 AM","12:00 AM","6","26.45833333","26.54166667","27.29166667","8.333333333","14.29166667","28.875","0","1013.416667","26.125","10","260.0833333","4.583333333","35","0"
"2/27/2016","36","21","0","11.6","7","4.458333333","60","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.333333333","28.04166667","28.29166667","28.5","11.29166667","8.416666667","30.20833333","0","1013.833333","27.625","10","136.3333333","7.5","36","0"
"2/28/2016","35","21","0","11.6","7","4.333333333","53","12:00 AM","12:00 AM","12:00 AM","12:00 AM","11.5","28.5","28.625","28.5","8.5","19.95833333","36.125","0.025","1014.666667","27.75","9.875","204.25","4.708333333","35","1"
"2/29/2016","35","21","0","11.6","7","4.208333333","45","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.16666667","28.25","28.41666667","27.91666667","9.333333333","18.83333333","41.33333333","0.045833333","1014.708333","27.375","9.875","190.5416667","5.625","35","1"
"3/1/2016","32","22","0","11.6","7","3.958333333","43","12:00 AM","12:00 AM","12:00 AM","12:00 AM","15.95833333","28.20833333","28.29166667","27.45833333","9.666666667","19.875","50.75","0.133333333","1013.375","26.625","9.375","167.25","6.666666667","32","1"
"3/2/2016","33","22","0","11.6","7","4.083333333","36","12:00 AM","12:00 AM","12:00 AM","12:00 AM","15.75","28.20833333","28.41666667","27.625","8.916666667","23","51","0.070833333","1013.958333","26.875","9.875","168.5833333","5.833333333","33","1"
"3/3/2016","34","23","0","11.6","6","4.291666667","29","12:00 AM","12:00 AM","12:00 AM","12:00 AM","15.83333333","28.625","28.625","27.91666667","7.5","16.04166667","50.58333333","0.058333333","1014.708333","27","10","142.25","5.541666667","34","1"
"3/4/2016","34","22","0","11.6","7","4.125","22","12:00 AM","12:00 AM","12:00 AM","12:00 AM","16.04166667","28.45833333","28.54166667","27.83333333","6.75","15.625","50.83333333","0.0375","1013.625","26.75","10","185.9583333","4.5","34","1"
"3/5/2016","33","21","0","11.6","7","4.291666667","14","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.95833333","27.83333333","28","27.66666667","8.833333333","11.5","42.33333333","0","1012.041667","26.625","10","194.6666667","5.041666667","33","0"
"3/6/2016","33","22","0","11.6","7","4.25","7","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.416666667","26.79166667","27.04166667","27.25","9.333333333","12.45833333","32.54166667","0","1011.791667","26.25","10","263","5.541666667","33","0"
"3/7/2016","34","20","0","11.6","7","4.291666667","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.333333333","26.54166667","26.66666667","27.25","8.166666667","20","32.20833333","0","1011.416667","26.20833333","10","183.0833333","5","34","0"
"3/8/2016","35","21","0","11.6","7","4.375","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.75","27.875","27.95833333","28.5","10.29166667","6.75","30.75","0","1010.416667","27.29166667","10","189.1666667","6.208333333","35","0"
"3/9/2016","35","21","0","11.6","7","4.416666667","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","6.708333333","28.16666667","28.16666667","29","10","5.5","25.83333333","0","1011.416667","27.5","10","278.8333333","6.166666667","35","0"
"3/10/2016","36","21","0","11.6","7","4.5","7","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.916666667","29.33333333","29.33333333","30.5","8.083333333","2.583333333","25.5","0","1011.958333","28.125","10","158.1666667","5.541666667","36","0"
"3/11/2016","37","22","0","11.6","7","4.666666667","14","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.333333333","29.75","29.75","30.33333333","11.33333333","4.166666667","28.75","0","1011.916667","28.875","10","151.625","6.958333333","37","0"
"3/12/2016","36","21","0","11.6","7","4.416666667","22","12:00 AM","12:00 AM","12:00 AM","12:00 AM","11.95833333","28.45833333","28.58333333","28.66666667","11.70833333","5.625","39.79166667","0","1011.25","27.375","10","272.75","8.25","36","0"
"3/13/2016","33","20","0","11.6","6","4.166666667","29","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.75","25.375","26.45833333","25.91666667","14.04166667","2.541666667","41.625","0","1012.75","24.79166667","10","280","10.625","33","0"
"3/14/2016","33","17","0","11.6","6","4.208333333","36","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.25","26.875","27.83333333","27.375","7.833333333","0","46.04166667","0","1013","24.375","10","271.5833333","6.166666667","33","0"
"3/15/2016","34","19","0","11.6","7","4.25","44","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.91666667","27.16666667","27.875","27.70833333","9.875","0.791666667","45.95833333","0","1011.875","25.33333333","10","211.9166667","7.458333333","34","0"
"3/16/2016","34","19","0","11.6","7","4.25","51","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.375","28.04166667","28.70833333","28.125","10.04166667","0.25","46.45833333","0","1011.458333","25.41666667","10","255.4166667","7.25","34","0"
"3/17/2016","35","20","0","11.6","7","4.333333333","58","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.41666667","28.5","28.875","28.79166667","12.29166667","0.375","43.29166667","0","1011.625","26.5","10","289.2916667","8.916666667","35","0"
"3/18/2016","36","20","0","11.6","7","4.583333333","65","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.70833333","30.375","30.58333333","30.70833333","10.58333333","1.25","40.5","0","1011.5","28.08333333","10","270.6666667","7.583333333","36","0"
"3/19/2016","37","22","0","11.6","7","4.625","73","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.41666667","30.5","30.5","31.33333333","10.5","2.166666667","29.95833333","0","1011.458333","28.875","10","284.9166667","7.333333333","37","0"
"3/20/2016","37","23","0","11.6","7","4.583333333","80","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.083333333","29.875","29.875","30.79166667","13.83333333","2.041666667","27.70833333","0","1012.208333","29.125","10","286.1666667","9.291666667","37","0"
"3/21/2016","36","22","0","11.6","7","4.541666667","87","12:00 AM","12:00 AM","12:00 AM","12:00 AM","6.791666667","29.20833333","29.16666667","30.20833333","14.79166667","0","24.58333333","0","1011.541667","28.25","10","319.25","10.20833333","36","0"
"3/22/2016","37","20","0","11.6","7","4.583333333","94","12:00 AM","12:00 AM","12:00 AM","12:00 AM","2.333333333","30","29.95833333","30.83333333","10.29166667","0","18.95833333","0","1009.75","27.875","10","211.0416667","6.541666667","37","0"
"3/23/2016","37","20","0","11.6","7","4.666666667","100","12:00 AM","12:00 AM","12:00 AM","12:00 AM","4.875","30.29166667","30.375","31.54166667","10.25","0","22.5","0","1009.833333","28.79166667","10","140.4166667","7.083333333","37","0"
